#
 0,                      lgbm, 15.21,  1.44,  -- *  ----         |                   
#
 1,                      ours, 15.76,  0.92,   --- * -----       |                   
#
 2,                        lr, 18.24,  0.74,        ----- *------|                   
#
 3,                  baseline, 22.78,  2.86,                   --|---   *    ---     
