#
 0,                      lgbm,  8.93,  1.99, *                   |                   
#
 1,                      ours,  9.91,  0.60, *                   |                   
#
 2,                        lr, 72.67,  7.82,             -*--    |                   
#
 3,                  baseline, 169.80, 15.76,                     |        --  * ---  
