#
 0,                      lgbm,  4.26,  0.45, *                   |                   
#
 1,                      ours, 39.69, 10.28,    *                |                   
#
 2,                        lr, 323.44, 14.07,                     |         *         
#
 3,                  baseline, 389.67, 21.87,                     |              -* - 
