#
 0,                      lgbm,  0.13,  0.05, *                   |                   
#
 1,                        lr,  6.58,  0.54,         -*          |                   
#
 2,                      ours,  6.74,  0.54,         -*-         |                   
#
 3,                  baseline, 24.39,  1.24,                     |             - *-  
