#
 0,                      lgbm, 18.79,  3.77, -- * --             |                   
#
 1,                        lr, 42.32,  4.75,                  -- | *----             
#
 2,                  baseline, 45.70,  7.02,                     |-- *   ---         
 2,                      ours, 49.19, 11.82,                 ----|      *  ----      
