#
 0,                      lgbm,  2.46,  0.50, -- *--              |                   
#
 1,                        lr,  3.98,  0.86,       -  * -        |                   
#
 2,                      ours,  5.98,  1.53,           ---    *--|---                
#
 3,                  baseline,  8.81,  1.25,                     |----   * --------  
