#
 0,                      lgbm,  1.46,  0.15, *                   |                   
#
 1,                      ours, 17.24,  1.53,        ---*-        |                   
#
 2,                        lr, 51.53,  4.09,                     |        -- * --    
#
 3,                  baseline, 58.35,  1.58,                     |              -*   
