Target 0
#
 0,                      ours,  5.79,  0.44, *                   |                   
#
 1,                      lgbm,  5.89,  0.61, *                   |                   
#
 2,                        lr, 186.65, 19.37,               - *-  |                   
#
 3,                  baseline, 371.64, 50.56,                     |     ---   * ----  
Target 1
#
 0,                      ours,  4.21,  0.19, *                   |                   
#
 1,                      lgbm,  8.93,  1.99, *                   |                   
#
 2,                        lr, 72.67,  7.82,            *-       |                   
#
 3,                  baseline, 213.32, 18.00,                     |          -- * --- 
