Target 0
#
 0,                        lr, 170080883383725067468187631616.00, 536973470844198083319312678912.00,     *               |                   
 0,                      ours, 238340769211495262169805619200.00, 495146074265699834250341122048.00,       *      ------ |                   
 0,                      lgbm, 264659976958560349394256789504.00, 429928247773071958798426439680.00,        *   -        |                   
#
 1,                  baseline, 419283904427316432011687624704.00, 577590285604811956249790775296.00,            *   --   |                   
Target 1
#
 0,                  baseline, 5159218122556495276945073766400.00, 2947032880282038152046277820416.00,        ------    *  |    ---            
 0,                        lr, 5317655028357359286133651931136.00, 2861918004465267233867408867328.00,      --------     * |    ------         
 0,                      lgbm, 5321159242149657713398750642176.00, 2818902168922574850405634670592.00,       ------      * |   ------          
 0,                      ours, 5328720990706149974932744830976.00, 3065582762758036745283591733248.00,       ------      * |    -----          
Target 2
#
 0,                      lgbm, 592448598874043026105604685955072.00, 17166299858255052156744492908544.00,                     |          -*-      
 0,                        lr, 596576232173751628659515323318272.00, 17560322590138005893873785634816.00,                     |            *      
#
 1,                      ours, 609960895522241661565122755166208.00, 62429088018793787249334222323712.00,                     |         -  * -    
#
 2,                  baseline, 641548012008600232647530622484480.00, 17172093773678137361901071368192.00,                     |              *    
