Target 0
#
 0,                      lgbm,  4.26,  0.37, *                   |                   
#
 1,                      ours, 28.83,  1.13,         *           |                   
#
 2,                  baseline, 107.00,  2.22,                     |            -*     
#
 3,                        lr, 118.72,  1.99,                     |                -* 
Target 1
#
 0,                      lgbm,  2.22,  0.27, *                   |                   
#
 1,                      ours, 12.81,  0.71,            -*-      |                   
#
 2,                        lr, 28.51,  0.49,                     |        -*         
#
 3,                  baseline, 35.30,  0.75,                     |                 * 
