Target 0
#
 0,                      lgbm,  0.45,  0.04, *                   |                   
#
 1,                        lr,  2.04,  0.12,            -*       |                   
#
 2,                      ours,  2.11,  0.29,         ---- *---   |                   
#
 3,                  baseline,  5.19,  0.23,                     |            ---*-  
Target 1
#
 0,                      lgbm,  1.41,  0.12, *                   |                   
#
 1,                        lr,  5.56,  0.38,        *            |                   
#
 2,                      ours,  8.43,  2.07,          --  * -----|                   
#
 3,                  baseline, 21.16,  1.21,                     |             - *-  
