
Throughput-:
#
 0,        Throughput-lgbm-fs, 19.60,  5.30, - *                 |                   
#
 1,      Throughput-linear-fs, 68.64, 23.41,         -    * --   |                   
#
 2,            Throughput-knn, 70.24, 33.33,        ---   *    --|----------         
 2,           Throughput-lgbm, 78.54, 41.93,   -------      *   -|                   
 2,         Throughput-knn-fs, 79.41, 21.99,          ---   * -- |                   
 2,         Throughput-linear, 82.17, 30.03,         ---     * - |                   
