Target 0
#
 0,                      lgbm,  1.70,  0.05, *                   |                   
#
 1,                      ours,  2.27,  0.23,   -*--              |                   
#
 2,                        lr,  7.39,  0.08,                     |            *      
#
 3,                  baseline,  8.29,  0.11,                     |                -* 
Target 1
#
 0,                      ours, 53.19,  7.70,   ---     * ---     |                   
#
 1,                      lgbm, 65.31,  2.24,                   - |*                  
#
 2,                  baseline, 80.73,  1.55,                     |           --*-    
#
 3,                        lr, 82.95,  1.73,                     |             - *-  
Target 2
#
 0,                      lgbm, 68.70,  1.69,            -  *-    |                   
 0,                        lr, 69.32,  1.99,             -  *-   |                   
#
 1,                      ours, 71.75,  5.02,          ------   * | ---------         
 1,                  baseline, 71.77,  1.96,               --  *-|                   
