Target 0
#
 0,                      lgbm, 14.14,  1.46,  *                  |                   
#
 1,                      ours, 30.10,  3.53,         -* -        |                   
#
 2,                        lr, 72.70,  1.70,                     |          -*-      
#
 3,                  baseline, 81.85,  1.48,                     |              --*- 
Target 1
#
 0,                      lgbm, 39.61,  3.04,  -*                 |                   
#
 1,                      ours, 40.69,  3.65,  - *                |                   
#
 2,                  baseline, 139.61,  2.35,                     |          -*       
#
 3,                        lr, 160.78,  1.76,                     |                 * 
