Target 0
#
 0,                      lgbm, 21.71,  4.98, *                   |                   
#
 1,                      ours, 103.64, 33.66,   *                 |                   
#
 2,                        lr, 586.73, 62.53,            --*---   |                   
#
 3,                  baseline, 1212.77, 205.62,                     |    -- *   -----   
Target 1
#
 0,                      lgbm, 109.10, 28.28, *                   |                   
#
 1,                      ours, 207.00, 161.69, *                   |                   
#
 2,                  baseline, 8469.30, 2579.99,                 -   |*  --              
#
 3,                        lr, 12460.29, 2152.60,                     |    ---   *  -     
