Target 0
#
 0,                      lgbm,  7.13,  0.10, *                   |                   
#
 1,                        lr, 17.05,  0.32,            *        |                   
#
 2,                      ours, 20.43,  8.13,           --   *    | -------------     
#
 3,                  baseline, 35.44,  0.38,                     |            *      
Target 1
#
 0,                      lgbm,  4.57,  0.06, -*                  |                   
#
 1,                        lr,  6.98,  0.08,                     |    *              
#
 2,                      ours,  7.27,  0.67,                     |   -- *    ----    
#
 3,                  baseline,  7.98,  0.07,                     |            -*     
Target 2
#
 0,                      lgbm, 62.56,  0.81,      -  * --        |                   
#
 1,                        lr, 64.17,  0.95,           --- *  -- |                   
#
 2,                  baseline, 66.29,  0.94,                     |- *  -             
#
 3,                      ours, 68.43,  1.53,                     |  ------   *  --   
