Target 0
#
 0,                      lgbm, 47.31, 18.14, *-------            |                   
#
 1,                        lr, 113.92, 79.84, *-------------------|----------------   
#
 2,                      ours, 134.31, 13.28, *                   |                   
 2,                  baseline, 134.44,  5.30, *                   |                   
Target 1
#
 0,                      ours, 22.39,  0.80, *                   |                   
#
 1,                  baseline, 23.01,  0.43, *                   |                   
#
 2,                      lgbm, 44.08, 16.40, *-----------------  |                   
#
 3,                        lr, 93.24, 45.82, *-------------------|---------------    
Target 2
#
 0,                      lgbm, 67.67, 37.13, *-----------        |                   
#
 1,                        lr, 146.96, 150.06, *-------------------|------------------ 
#
 2,                  baseline, 308.74, 13.11, *                   |                   
 2,                      ours, 309.92, 52.31, *                   |                   
Target 3
#
 0,                      lgbm, 1613567192238155490062437848186880.00, 154981915913962924280879219998720.00,                  *- |                   
#
 1,                  baseline, 2099024709199138653904683361370112.00, 100055224210894100662252751290368.00,                     |- *                
#
 2,                      ours, 2132814375418351784873157552242688.00, 157914599279019325609251784622080.00,                     |--*-               
#
 3,                        lr, 3386366861965168728088479342264320.00, 206161920185779796266921075146752.00,                     |            --  *- 
